year,precipitation_sum,precipitation_avg,precipitation_min,precipitation_max,temperature_sum,temperature_avg,temperature_min,temperature_max,lat,lon
1962,629.4,1.729121,0,37.2,1938.914,5.326687,-27.131002,24.018997,48.1,-109.6
1963,588,1.6153846,0,32.2,2505.568,6.883429,-29.174753,27.00025,48.1,-109.6
1964,809,2.2164383,0,66.600006,1855.1787,5.082681,-20.153917,26.014832,48.1,-109.6
1965,722.80005,1.9857144,0,51.800003,1343.041,3.6896732,-35.676838,26.200247,48.1,-109.6
1966,538.7,1.4799451,0,17.900002,1911.3243,5.250891,-23.906,25.02733,48.1,-109.6
1967,579,1.5906594,0,26.500004,1901.3911,5.223602,-19.472666,24.968996,48.1,-109.6
1968,678.5,1.8589041,0,40.799995,1899.7725,5.204856,-24.658081,25.616913,48.1,-109.6
1969,556.6,1.5291208,0,28.099998,1602.9785,4.403787,-36.885166,28.685669,48.1,-109.6
1970,682.1,1.873901,0,27.9,1755.8678,4.8238125,-24.826834,25.4815,48.1,-109.6
1971,553.7,1.5211539,0,22.200003,1783.4015,4.8994546,-26.110168,27.67525,48.1,-109.6
1972,638.1,1.7482191,0,31.499998,1452.8329,3.980364,-30.435167,24.462748,48.1,-109.6
1973,515.6,1.4164834,0,41.1,2132.6973,5.8590584,-27.906004,26.164835,48.1,-109.6
1974,690.69995,1.8975273,0,49.000004,2214.0098,6.082444,-26.751833,25.033583,48.1,-109.6
1975,820.3,2.2535715,0,44.599995,1404.7974,3.8593335,-25.75392,27.89608,48.1,-109.6
1976,610.3,1.6720548,0,44,2316.0557,6.345358,-23.389338,24.866915,48.1,-109.6
1977,660.2,1.8137363,0,32.5,2133.0745,5.8600945,-21.078917,24.066916,48.1,-109.6
1978,857.80005,2.3565936,0,51.9,1360.4158,3.737406,-31.891418,24.071081,48.1,-109.6
1979,447,1.228022,0,20.400002,1539.7263,4.230017,-30.693502,26.177332,48.1,-109.6
1980,542.6,1.4865752,0,34.8,2177.9414,5.966963,-28.591417,26.064833,48.1,-109.6
1981,552.4,1.5175825,0,33.399998,2670.0972,7.3354316,-24.874754,25.610664,48.1,-109.6
1982,647.2,1.778022,0,46.500004,1381.993,3.7966843,-27.887253,23.579416,48.1,-109.6
1983,532.80005,1.4637364,0,71.3,2502.3557,6.8746037,-13.556,28.737745,48.1,-109.6
1984,448.1,1.2276713,0,18.7,1815.937,4.9751697,-36.64975,26.70442,48.1,-109.6
1985,666.2,1.8302199,0,33.5,1476.5161,4.056363,-27.985163,26.916916,48.1,-109.6
1986,759.5,2.0865386,0,88.2,1937.3223,5.322314,-28.595587,26.252333,48.1,-109.6
1987,430,1.1813186,0,27.300001,2789.2598,7.6628017,-14.414332,25.827332,48.1,-109.6
1988,356.8,0.97753423,0,33.6,2652.185,7.2662606,-23.531,28.243998,48.1,-109.6
1989,669.3,1.8387362,0,30.5,1718.064,4.719956,-33.185165,25.919,48.1,-109.6
1990,519.7,1.4277472,0,26.300001,2238.8577,6.1507077,-30.726835,26.791916,48.1,-109.6
1991,667.5,1.8337913,0,30.800001,2006.8575,5.513345,-31.31642,25.546083,48.1,-109.6
1941,717.2,1.9703298,0,28.599998,1157.3901,3.1796432,-16.321085,21.831,42.63,-121.53
1942,689.9,1.8953297,0,23.800003,1188.3112,3.264591,-19.062748,21.110167,42.63,-121.53
1943,549.19995,1.5087911,0,31.699999,1304.7402,3.5844512,-21.014833,19.849749,42.63,-121.53
1944,559.69995,1.5334245,0,18.399998,1043.9816,2.8602235,-13.948167,20.28725,42.63,-121.53
1945,863.1,2.3646574,0,32.800003,1128.2358,3.091057,-15.091918,21.158083,42.63,-121.53
1946,761.5,2.092033,0,34.000004,859.9715,2.362559,-14.343999,22.8935,42.63,-121.53
1947,748.2001,2.0554948,0,28.2,1022.4652,2.8089705,-15.669,16.095583,42.63,-121.53
1948,1099.9,3.0134246,0,59.5,976.55457,2.675492,-15.079417,20.603918,42.63,-121.53
1949,671,1.8434066,0,33.3,1358.7297,3.732774,-19.006502,20.368502,42.63,-121.53
1950,1222,3.357143,0,63.20001,1698.3654,4.6658387,-18.535833,22.393332,42.63,-121.53
1951,1118.7001,3.0733519,0,73.4,1665.3608,4.575167,-19.906664,22.137083,42.63,-121.53
1952,904.89996,2.479178,0,33.899994,1634.6085,4.4783797,-14.3045845,21.901667,42.63,-121.53
1953,1176.4,3.2318683,0,52.3,1605.7441,4.411385,-14.808751,21.695414,42.63,-121.53
1954,850.6,2.3368132,0,42.399998,1587.0879,4.3601317,-12.5650015,21.647497,42.63,-121.53
1955,795.69995,2.185989,0,32.200005,1221.7358,3.3564172,-17.904583,23.105835,42.63,-121.53
1956,1097.1,3.0057533,0,45.499996,1478.4209,4.0504684,-18.175419,22.476667,42.63,-121.53
1957,759.1,2.0854394,0,35.6,1570.7151,4.315151,-21.798332,19.807917,42.63,-121.53
1958,996.6,2.737912,0,36.499992,1981.1611,5.4427505,-12.233749,22.153753,42.63,-121.53
1959,647.6,1.7791208,0,31.099998,1901.6316,5.2242627,-16.04625,23.870415,42.63,-121.53
1960,941.80005,2.580274,0,52.9,1700.4938,4.658887,-15.294167,23.339167,42.63,-121.53
1961,942.9,2.5903847,0,60.8,1691.686,4.647489,-17.535831,23.580833,42.63,-121.53
1962,842.2999,2.3140109,0,58.100002,1523.2506,4.1847544,-23.314997,20.812082,42.63,-121.53
1963,819.60004,2.2516484,0,38.600006,1735.0048,4.7664967,-15.592082,21.28083,42.63,-121.53
1964,780.4,2.1380823,0,43.800007,1282.8374,3.514623,-13.600415,21.580833,42.63,-121.53
1965,903.9,2.4832418,0,62.6,1661.5276,4.564636,-19.917084,21.18708,42.63,-121.53
1966,868.7,2.3865385,0,40,1695.9775,4.659279,-13.435834,21.093332,42.63,-121.53
1967,729,2.0027473,0,37.1,1799.3586,4.943293,-12.235832,22.457916,42.63,-121.53
1968,693.2,1.8991781,0,27.899998,1642.4001,4.4997263,-16.817083,22.807915,42.63,-121.53
1969,753.2,2.0692308,0,28.9,1529.7108,4.2025023,-15.8275,21.409998,42.63,-121.53
1970,907.7001,2.4936814,0,38.199993,1823.8964,5.0107045,-16.992083,22.366251,42.63,-121.53
1971,891.60004,2.4494507,0,28.4,1261.9691,3.466948,-16.367085,23.72875,42.63,-121.53
1972,942.60004,2.582466,0,50.1,1610.7522,4.4130197,-15.052502,25.026667,42.63,-121.53
1973,919.4,2.5258243,0,32.200005,1615.1461,4.4372144,-25.331667,21.88292,42.63,-121.53
1974,901.4,2.4763737,0,46.500004,1779.8398,4.88967,-19.344166,21.55375,42.63,-121.53
1975,957.69995,2.631044,0,44.699997,1240.761,3.408684,-16.010832,22.39125,42.63,-121.53
1976,678.10004,1.8578084,0,25.7,1586.5521,4.3467183,-14.725415,21.480835,42.63,-121.53
1977,562.1,1.5442307,0,38.3,1881.0504,5.167721,-14.406667,23.347504,42.63,-121.53
1978,818.2,2.2478023,0,42.7,1898.7795,5.2164273,-13.125417,22.880835,42.63,-121.53
1979,736.7,2.0239012,0,48.800003,1727.2797,4.7452736,-18.658749,24.66625,42.63,-121.53
1980,673.80005,1.8460275,0,37.1,1791.9791,4.909532,-20.335833,23.343332,42.63,-121.53
1981,707.30005,1.943132,0,35.3,2166.1255,5.9508944,-13.869166,24.514166,42.63,-121.53
1982,1049.6,2.8835163,0,40.8,1404.8568,3.8594968,-17.260832,21.439165,42.63,-121.53
1983,1026.8,2.8208792,0,36.399998,1646.636,4.523725,-15.233749,22.226667,42.63,-121.53
1984,908.8,2.489863,0,29.4,1611.3169,4.414567,-22.669165,23.597502,42.63,-121.53
1985,608,1.6703297,0,25.000002,1466.4109,4.028601,-15.715001,22.52875,42.63,-121.53
1986,736.8,2.024176,0,42.399998,2050.6982,5.633786,-15.529584,22.222496,42.63,-121.53
1987,626.89996,1.7222526,0,22.199997,2243.4756,6.1633945,-15.312916,22.576666,42.63,-121.53
1988,678.5,1.8589041,0,34.3,2186.173,5.9895153,-14.458748,23.83709,42.63,-121.53
1989,762.4,2.0945055,0,36.500004,1597.9922,4.3900886,-22.875418,20.628748,42.63,-121.53
1990,624.5,1.7156594,0,46.699997,2098.1484,5.764144,-14.979581,24.103746,42.63,-121.53
1991,591.69995,1.6255493,0,22.899998,1832.311,5.0338216,-26.512917,21.251663,42.63,-121.53
1941,739.1,2.0304945,0,29.5,328.64487,0.90287054,-24.781168,19.512583,46.0833,-110.8167
1942,585.9,1.6096154,0,30.5,47.646973,0.13089828,-29.974916,19.991749,46.0833,-110.8167
1943,650.89996,1.7881867,0,23.300001,356.83472,0.98031515,-30.80825,19.414667,46.0833,-110.8167
1944,736.19995,2.0169861,0,43.6,341.18042,0.9347409,-22.347837,17.198,46.0833,-110.8167
1945,690.6,1.8920547,0,24.799997,70.87836,0.19418728,-21.614502,18.7105,46.0833,-110.8167
1946,691.99994,1.9010987,0,33.199993,256.5075,0.70469093,-21.979086,19.493834,46.0833,-110.8167
1947,662.9,1.8211539,0,28.400003,29.867676,0.082054056,-24.887419,19.016747,46.0833,-110.8167
1948,740,2.0273972,0,28.400002,520.62415,1.4263675,-25.779085,18.30633,46.0833,-110.8167
1949,598.4,1.6439561,0,23.200003,651.12415,1.7888026,-29.622833,21.025084,46.0833,-110.8167
1950,720,1.978022,0,19.3,295.07166,0.8106364,-28.984335,19.715668,46.0833,-110.8167
1951,718.69995,1.9744505,0,23.199999,159.72766,0.43881226,-32.751,20.821917,46.0833,-110.8167
1952,567.10004,1.5536988,0,45.499992,780.4142,2.1381211,-25.359335,20.701086,46.0833,-110.8167
1953,639.8,1.7576922,0,30.999998,1070.4797,2.9408784,-18.486418,22.778166,46.0833,-110.8167
1954,656.4,1.8032968,0,18.3,927.517,2.5481236,-25.476,21.94275,46.0833,-110.8167
1955,688.2,1.8906593,0,24.099998,243.0423,0.6676986,-28.138498,21.769835,46.0833,-110.8167
1956,541.2,1.4827398,0,20.3,721.6745,1.9771904,-25.188501,21.569832,46.0833,-110.8167
1957,692.19995,1.9016482,0,35.499996,605.1068,1.6623813,-28.376001,20.878168,46.0833,-110.8167
1958,609.5,1.6744505,0,15.2,1046.1921,2.8741543,-19.82392,21.001081,46.0833,-110.8167
1959,701.80005,1.9280221,0,27.099998,582.9068,1.6013923,-32.03225,20.621916,46.0833,-110.8167
1960,563,1.5424658,0,39.200005,663.062,1.8166083,-26.848915,23.149002,46.0833,-110.8167
1961,643.1,1.7667582,0,18.899998,883.8506,2.428161,-30.326004,23.146914,46.0833,-110.8167
1962,836.5,2.2980769,0,26.900002,727.961,1.9998928,-29.186415,18.134415,46.0833,-110.8167
1963,778,2.1373627,0,23.500004,1038.3275,2.8525481,-34.96558,20.682333,46.0833,-110.8167
1964,754.80005,2.0679452,0,24.300001,609.07446,1.6686971,-23.044752,20.261503,46.0833,-110.8167
1965,806.30005,2.21511,0,25.299997,618.1588,1.6982385,-37.04058,21.157331,46.0833,-110.8167
1966,636.5,1.7486264,0,20.000002,1028.6357,2.8259223,-21.671835,21.246916,46.0833,-110.8167
1967,808.1,2.2200549,0,34.699997,957.01514,2.6291625,-16.834332,19.861502,46.0833,-110.8167
1968,885.5,2.4260273,0,35.4,501.81836,1.3748448,-25.428083,20.713585,46.0833,-110.8167
1969,627.2,1.7230769,0,42.7,662.71094,1.8206345,-28.073915,21.071917,46.0833,-110.8167
1970,807.7001,2.2189562,0,25.5,692.61945,1.9028007,-26.942663,20.569834,46.0833,-110.8167
1971,783.7001,2.1530223,0,44,584.2087,1.6049689,-25.30308,21.226082,46.0833,-110.8167
1972,841,2.3041096,0,29.800001,524.92664,1.4381552,-28.69475,19.888582,46.0833,-110.8167
1973,659.69995,1.8123626,0,29.500002,505.9298,1.389917,-32.217663,20.565664,46.0833,-110.8167
1974,696,1.9120879,0,33.6,890.49225,2.4464073,-25.661417,20.553165,46.0833,-110.8167
1975,916.6,2.5181317,0,27.900002,262.6609,0.7215958,-24.596832,21.382332,46.0833,-110.8167
1976,769.39996,2.1079452,0,30.000004,873.5722,2.3933485,-21.705168,19.215666,46.0833,-110.8167
1977,816.2,2.2423077,0,36.8,1150.3817,3.1603894,-24.178083,19.459414,46.0833,-110.8167
1978,906.60004,2.4906595,0,33.600002,825.215,2.2670743,-23.267668,20.263582,46.0833,-110.8167
1979,535.2,1.4703298,0,23.199999,752.71094,2.0678873,-31.817667,21.340668,46.0833,-110.8167
1980,849.10004,2.3263016,0,36.2,997.7204,2.7334805,-27.507254,21.769835,46.0833,-110.8167
1981,784.4,2.1549451,0,41.7,1667.2693,4.58041,-26.2135,20.11775,46.0833,-110.8167
1982,935.9,2.5711539,0,32.600002,642.86914,1.766124,-28.72808,20.076084,46.0833,-110.8167
1983,727.4,1.9983517,0,29.8,1237.0237,3.3984168,-17.688501,22.598999,46.0833,-110.8167
1984,590.8,1.61863,0,28.399996,739.2682,2.0253923,-36.851006,20.144833,46.0833,-110.8167
1985,684.1,1.8793955,0,32.499992,672.55676,1.8476834,-28.99475,22.48025,46.0833,-110.8167
1986,782.6,2.1499999,0,54.199993,1022.261,2.8084092,-25.586416,19.763582,46.0833,-110.8167
1987,654.69995,1.7986262,0,31.9,1637.2983,4.498072,-16.71975,19.946918,46.0833,-110.8167
1988,598.5,1.639726,0,52.399998,1489.9829,4.0821447,-19.819752,22.765665,46.0833,-110.8167
1989,849.4,2.3335166,0,27.499998,773.4756,2.124933,-34.359337,21.061499,46.0833,-110.8167
1990,649.39996,1.7840658,0,27.599998,1324.2944,3.6381714,-21.198915,22.703165,46.0833,-110.8167
1991,743.5,2.0425825,0,19.5,1093.0527,3.002892,-30.178085,21.092749,46.0833,-110.8167
1941,607.3,1.6684066,0,25.100004,1909.56,5.246044,-16.20925,24.294914,42.92,-121.53
1942,553.6,1.520879,0,20.2,1914.4017,5.2593455,-18.803,23.536581,42.92,-121.53
1943,438.4,1.2043955,0,30.099998,2070.8828,5.6892385,-20.382166,22.082415,42.92,-121.53
1944,472.3,1.2939726,0,23,1754.9342,4.8080387,-13.703,22.309502,42.92,-121.53
1945,678.9,1.86,0,24.800001,1860.6675,5.097719,-13.853001,23.032417,42.92,-121.53
1946,578.5,1.5892857,0,27.300003,1644.435,4.5176787,-13.357167,24.91575,42.92,-121.53
1947,580.3,1.5942308,0,20.800001,1781.3643,4.893858,-15.542583,18.451166,42.92,-121.53
1948,903.80005,2.4761646,0,52.500008,1742.2426,4.7732673,-14.073834,22.25325,42.92,-121.53
1949,529.4,1.4543957,0,25.400002,2141.6829,5.8837442,-18.632166,22.692833,42.92,-121.53
1950,946.1,2.5991757,0,57.899998,2288.664,6.2875385,-17.445005,24.31542,42.92,-121.53
1951,862.8,2.3703296,0,65.00001,2268.0657,6.23095,-18.6325,23.8675,42.92,-121.53
1952,746.7,2.0457535,0,26.5,2272.8877,6.2270894,-12.340835,24.059168,42.92,-121.53
1953,906.3,2.489835,0,49.299995,2251.4636,6.1853395,-13.380417,23.448748,42.92,-121.53
1954,652.5,1.7925824,0,33.500004,2188.7075,6.012933,-11.661668,23.611246,42.92,-121.53
1955,579.5,1.5920329,0,24.500002,1844.3824,5.0669847,-14.326249,25.223753,42.92,-121.53
1956,891.9,2.4435618,0,39.7,2116.7603,5.799343,-17.71375,24.209166,42.92,-121.53
1957,616.5,1.6936814,0,34.5,2193.424,6.0258904,-20.055418,21.84875,42.92,-121.53
1958,758.10004,2.0826924,0,28.9,2619.2075,7.195625,-10.995,24.255,42.92,-121.53
1959,505.8,1.3895605,0,27.2,2495.8284,6.8566713,-14.032502,25.875834,42.92,-121.53
1960,723.2999,1.9816437,0,50.999992,2301.9395,6.3066835,-13.855418,24.871668,42.92,-121.53
1961,746.9,2.051923,0,49.1,2304.528,6.331121,-16.16375,26.425833,42.92,-121.53
1962,668.4,1.8362638,0,46.999996,2150.3137,5.9074554,-22.27625,22.784164,42.92,-121.53
1963,660.5,1.8145604,0,32,2343.3887,6.437881,-15.099167,22.967499,42.92,-121.53
1964,567.5,1.5547945,0,39.200005,1931.4625,5.291678,-12.147083,23.492502,42.92,-121.53
1965,753.1,2.068956,0,58.300003,2300.7534,6.320751,-19.601252,23.292501,42.92,-121.53
1966,673.39996,1.8499999,0,33.399998,2315.4678,6.361175,-11.811668,22.78833,42.92,-121.53
1967,555.4,1.5258242,0,29.5,2436.2783,6.6930723,-10.340835,24.667498,42.92,-121.53
1968,538.3,1.4747945,0,28.699995,2264.654,6.2045317,-15.301251,24.26542,42.92,-121.53
1969,603.1,1.6568681,0,28.500004,2167.543,5.954788,-14.342917,23.434166,42.92,-121.53
1970,702.69995,1.9304944,0,34.199997,2450.4138,6.731906,-14.701249,24.665415,42.92,-121.53
1971,675.10004,1.8546704,0,26.400002,1913.1554,5.2559214,-14.065834,26.136251,42.92,-121.53
1972,740.10004,2.0276713,0,50.2,2269.1604,6.216878,-13.582501,27.311249,42.92,-121.53
1973,710.30005,1.9513738,0,33.699997,2205.145,6.0580907,-23.759584,23.494583,42.92,-121.53
1974,691.50006,1.8997254,0,41.2,2374.1013,6.5222564,-18.695002,23.5675,42.92,-121.53
1975,740.89996,2.0354395,0,38.3,1882.4033,5.1714377,-14.23875,24.169584,42.92,-121.53
1976,538.1,1.4742465,0,26.2,2192.1643,6.0059295,-13.201252,23.423746,42.92,-121.53
1977,457.6,1.2571429,0,34,2489.3574,6.838894,-13.420001,24.840416,42.92,-121.53
1978,678.69995,1.8645602,0,36.199997,2494.874,6.8540497,-12.972084,24.53625,42.92,-121.53
1979,593.80005,1.6313188,0,41.7,2336.668,6.4194174,-17.909582,26.350832,42.92,-121.53
1980,541.19995,1.4827396,0,33.200005,2390.9893,6.5506554,-20.603333,25.188332,42.92,-121.53
1981,552.9,1.5189561,0,29.200003,2757.043,7.574294,-12.651249,26.744577,42.92,-121.53
1982,843.89996,2.3184066,0,41.099995,2023.0408,5.557804,-14.8825,23.344584,42.92,-121.53
1983,820.2,2.2532969,0,29.5,2256.799,6.1999974,-13.903333,23.977915,42.92,-121.53
1984,713.5,1.9547945,0,26.099998,2189.575,5.9988356,-23.76375,25.436249,42.92,-121.53
1985,481.5,1.3228022,0,23.500002,2093.7075,5.7519436,-14.190834,24.515411,42.92,-121.53
1986,571.10004,1.5689561,0,35.3,2665.7803,7.323572,-14.2595825,24.3175,42.92,-121.53
1987,520.6,1.4302198,0,22.4,2855.624,7.845121,-13.340835,24.663332,42.92,-121.53
1988,540.6,1.4810958,0,30.300005,2794.0957,7.655057,-13.203335,25.41542,42.92,-121.53
1989,588.2,1.6159341,0,31.699997,2208.97,6.0685987,-22.353333,22.282082,42.92,-121.53
1990,494.8,1.3593407,0,44.6,2703.4553,7.427075,-14.597084,25.609163,42.92,-121.53
1991,484.5,1.331044,0,25.099997,2425.5803,6.663682,-25.861671,23.042498,42.92,-121.53
1941,1104.4,3.034066,0,44.1,787.85583,2.1644392,-17.702417,17.499666,35.842991,-106.598076
1942,593.8,1.6313187,0,17.400003,1142.4183,3.138512,-20.864916,19.403833,35.842991,-106.598076
1943,837.3,2.3002746,0,28,1544.487,4.2430964,-17.716997,19.741333,35.842991,-106.598076
1944,799.6,2.1906848,0,26.4,1122.6053,3.0756311,-16.864916,19.07675,35.842991,-106.598076
1945,676,1.8520548,0,19.5,1275.6868,3.4950323,-16.241997,18.48925,35.842991,-106.598076
1946,757.60004,2.0813189,0,22.3,1277.8809,3.5106616,-18.744085,18.305916,35.842991,-106.598076
1947,802.49994,2.2046702,0,29.300003,1094.9412,3.00808,-18.481583,19.149666,35.842991,-106.598076
1948,482.9,1.3230137,0,17.900002,1490.4803,4.083508,-19.91075,20.453836,35.842991,-106.598076
1949,721.9,1.9832418,0,32.5,1543.387,4.240074,-22.296167,19.485083,35.842991,-106.598076
1950,401.5,1.103022,0,13.600001,2550.3794,7.006537,-18.478416,21.259085,35.842991,-106.598076
1951,590.2001,1.6214287,0,28.600002,2333.873,6.4117393,-23.59508,23.792418,35.842991,-106.598076
1952,739.7,2.0265753,0,27.1,2030.9904,5.5643573,-17.113832,20.971586,35.842991,-106.598076
1953,539.8,1.482967,0,19,2200.867,6.0463376,-14.53675,23.275751,35.842991,-106.598076
1954,604.5,1.6607143,0,16.500002,2744.7417,7.540499,-14.603416,22.865335,35.842991,-106.598076
1955,606,1.6648352,0,18.9,2009.0688,5.51942,-17.697166,21.69867,35.842991,-106.598076
1956,388.69998,1.0649315,0,21.5,2651.2424,7.263678,-15.353417,21.93825,35.842991,-106.598076
1957,946.89996,2.6013734,0,25.3,1998.1648,5.489464,-13.857583,23.66533,35.842991,-106.598076
1958,616.19995,1.692857,0,26.199997,2280.175,6.2642174,-13.282584,23.559088,35.842991,-106.598076
1959,674.1,1.851923,0,28.699999,2357.3875,6.4763393,-16.16175,19.990334,35.842991,-106.598076
1960,715.4,1.96,0,22.400002,2067.4448,5.6642323,-17.455498,22.01117,35.842991,-106.598076
1961,769.7,2.1145604,0,27.300001,1944.9772,5.3433437,-14.501332,20.471584,35.842991,-106.598076
1962,489.9,1.3458791,0,23.1,2236.4417,6.1440706,-19.886751,21.296585,35.842991,-106.598076
1963,659.1,1.8107142,0,23.9,2453.3462,6.739962,-24.726334,21.91117,35.842991,-106.598076
1964,666.1,1.8249314,0,17.4,1880.4736,5.151983,-14.559666,22.017418,35.842991,-106.598076
1965,817.80005,2.2467034,0,20.499998,1982.9459,5.447654,-16.820084,19.946585,35.842991,-106.598076
1966,594.8,1.6340659,0,21.899998,2249.8252,6.1808386,-15.234668,21.37992,35.842991,-106.598076
1967,705.2,1.9373627,0,28.2,2396.2188,6.583019,-16.051332,20.600752,35.842991,-106.598076
1968,714.2,1.9567124,0,25.699999,1895.1094,5.1920805,-16.943003,21.075752,35.842991,-106.598076
1969,806.1,2.2145603,0,41.300003,2085.071,5.728217,-15.122166,21.096584,35.842991,-106.598076
1970,614.39996,1.687912,0,26.400002,2124.369,5.8361783,-16.16175,21.081997,35.842991,-106.598076
1971,603.7,1.6585165,0,19.100004,2018.9022,5.546435,-26.411753,23.032003,35.842991,-106.598076
1972,647.80005,1.7747947,0,17.5,2188.1697,5.9949856,-15.447164,21.592415,35.842991,-106.598076
1973,715.6,1.965934,0,22.399998,1704.8689,4.683706,-14.370083,21.561165,35.842991,-106.598076
1974,693.60004,1.9054946,0,17.800001,2180.448,5.9902415,-14.899249,22.432001,35.842991,-106.598076
1975,662.30005,1.8195056,0,21.4,1592.2147,4.374216,-18.467999,19.484085,35.842991,-106.598076
1976,655.80005,1.7967125,0,21.7,2164.9175,5.9312806,-18.138834,20.523666,35.842991,-106.598076
1977,698,1.9175824,0,25.899998,2160.0544,5.9342155,-20.728416,20.325747,35.842991,-106.598076
1978,704.3,1.93489,0,30.699999,2440.8564,6.7056494,-12.984668,21.381998,35.842991,-106.598076
1979,711.5,1.9546703,0,33.2,1939.2313,5.3275585,-21.753418,22.309082,35.842991,-106.598076
1980,674.80005,1.8487673,0,22.099997,2359.901,6.4654818,-10.590917,22.617418,35.842991,-106.598076
1981,765.6,2.1032965,0,23.099998,2691.8293,7.3951354,-9.403417,22.392416,35.842991,-106.598076
1982,806.3,2.2151098,0,19.7,2203.5898,6.053818,-15.336749,19.892416,35.842991,-106.598076
1983,888.6,2.4412088,0,17.6,2044.323,5.616272,-14.634666,19.761168,35.842991,-106.598076
1984,892.8,2.4460273,0,23.2,1856.6342,5.086669,-14.9784155,19.184084,35.842991,-106.598076
1985,1001.30005,2.7508242,0,25.5,2025.2898,5.563983,-19.934668,20.269503,35.842991,-106.598076
1986,988.6,2.715934,0,39.1,2271.898,6.241478,-14.340917,20.244501,35.842991,-106.598076
1987,751.4,2.0642858,0,32.100002,2118.846,5.8210053,-13.424251,19.773668,35.842991,-106.598076
1988,874.80005,2.3967125,0,26.3,2031.5195,5.565807,-15.820085,20.136164,35.842991,-106.598076
1989,536.2,1.4730769,0,26.599998,2487.0918,6.8326697,-17.32425,21.571587,35.842991,-106.598076
1990,815.00006,2.239011,0,28.300001,2413.2646,6.629848,-13.736749,23.196585,35.842991,-106.598076
1991,756.9,2.0793958,0,20.199999,2081.8855,5.7194657,-22.278418,20.740335,35.842991,-106.598076
1941,619.8,1.7027472,0,23.600002,1989.7123,5.4662423,-15.7335005,24.499834,43.72,-121.6
1942,645.5,1.7733517,0,29.800001,1973.7749,5.4224586,-18.623083,23.345667,43.72,-121.6
1943,517.9,1.4228022,0,24.599998,2033.5769,5.5867496,-19.154333,21.779,43.72,-121.6
1944,523.6,1.4345205,0,23.3,1818.1165,4.981141,-13.364753,22.385252,43.72,-121.6
1945,776.7,2.1279452,0,27.700003,1890.7391,5.180107,-12.793919,22.876915,43.72,-121.6
1946,733.7001,2.0156596,0,37.8,1671.6206,4.5923643,-14.048084,24.63942,43.72,-121.6
1947,708.4,1.9461539,0,30.799997,1814.8497,4.985851,-13.8793335,18.424833,43.72,-121.6
1948,1028.5,2.8178082,0,49.899994,1714.058,4.696049,-13.5980835,22.139418,43.72,-121.6
1949,603.5,1.6579671,0,31.000004,2060.8833,5.6617675,-17.212666,22.447752,43.72,-121.6
1950,1106.4,3.0395606,0,49.8,1960.8447,5.386936,-17.92475,23.029413,43.72,-121.6
1951,980.7,2.6942308,0,57.000004,2030.968,5.5795827,-19.62058,22.43775,43.72,-121.6
1952,720.4,1.9736987,0,25.2,2071.8015,5.6761684,-12.885166,23.064835,43.72,-121.6
1953,1043.6001,2.8670332,0,49.100002,2094.8994,5.755218,-13.170581,23.102333,43.72,-121.6
1954,737.9,2.0271978,0,29.5,1933.3577,5.3114223,-11.176833,21.837748,43.72,-121.6
1955,780.3,2.1436813,0,29.4,1570.4619,4.314456,-14.785168,25.491915,43.72,-121.6
1956,975.49994,2.6726027,0,52.09999,1880.8704,5.1530695,-18.078917,23.504417,43.72,-121.6
1957,649.1,1.7832417,0,34.7,1999.9119,5.494263,-20.510168,21.344,43.72,-121.6
1958,890.9,2.4475276,0,37.899998,2494.3765,6.8526826,-10.6726675,25.114832,43.72,-121.6
1959,576.4,1.5835166,0,26.699999,2198.7744,6.040589,-13.476836,24.710669,43.72,-121.6
1960,853.8,2.339178,0,47.2,2014.2183,5.5184064,-14.52475,23.300253,43.72,-121.6
1961,831.9,2.2854397,0,56.5,2088.1074,5.736559,-14.603915,25.2065,43.72,-121.6
1962,750.4,2.0615385,0,49.5,1943.1744,5.3383913,-22.051834,22.252333,43.72,-121.6
1963,739.30005,2.031044,0,41.399998,2092.4014,5.7483554,-18.953915,21.241915,43.72,-121.6
1964,670.5,1.8369863,0,35.8,1733.6329,4.749679,-10.460166,22.57942,43.72,-121.6
1965,795.5,2.1854396,0,56.999996,2093.1472,5.7504044,-20.560165,22.994001,43.72,-121.6
1966,787,2.162088,0,47.3,2100.2974,5.7700477,-9.766416,21.406496,43.72,-121.6
1967,654.5,1.7980769,0,38.399998,2290.6597,6.293021,-8.635165,24.0815,43.72,-121.6
1968,667.9,1.8298631,0,24.199999,2047.3038,5.6090517,-14.580998,22.885668,43.72,-121.6
1969,672,1.8461539,0,22.7,1978.6515,5.435856,-14.82475,22.091917,43.72,-121.6
1970,798.5,2.1936812,0,30.000006,2173.8638,5.972153,-14.143497,23.877335,43.72,-121.6
1971,782.5,2.1497252,0,30.5,1709.2869,4.695843,-12.7685,25.631502,43.72,-121.6
1972,861.30005,2.3597262,0,48.300003,2008.3267,5.502265,-13.708081,26.444,43.72,-121.6
1973,786.30005,2.160165,0,37.8,1988.8975,5.464004,-22.585167,22.719,43.72,-121.6
1974,767.9,2.1096156,0,31.7,2146.8262,5.897874,-19.447666,22.927336,43.72,-121.6
1975,829.80005,2.2796705,0,28.400002,1698.0431,4.6649537,-11.762249,23.277334,43.72,-121.6
1976,615.1,1.6852055,0,25.4,1990.2494,5.4527383,-13.4747505,21.352333,43.72,-121.6
